"Age","Sex","Race","Site","Cancer_Death","Other_Death"
57,"Female","Black","Kidney",0.644966609236078,0.419816486928555
57,"Female","Black","Liver",0.0951251369631907,0.197405640187275
57,"Female","Black","Lung",0.143454230484982,0.390269638599196
57,"Female","Black","Ovarian",0.343795898641135,0.545346828971468
57,"Female","Black","Pancreas",0.0309924114479042,0.311712849380268
57,"Female","Black","Uterine",0.79937806473167,0.562412417029122
57,"Female","White","Bladder",0.810510686005959,0.605940314208973
57,"Female","White","Brain",0.167379339097148,0.426907716300424
57,"Female","White","Breast",0.803329263197529,0.614302966298595
57,"Female","White","Cervical",0.68616747122473,0.623611773042153
57,"Female","White","Colorectal",0.663928512138021,0.634937377468049
57,"Female","White","Esophageal",0.207552522640036,0.437225992972573
57,"Female","White","Gallbladder",0.160746851271058,0.467347777330898
57,"Female","White","Gastric",0.316204591141537,0.53887977110423
57,"Female","White","Kidney",0.699573598801658,0.515187241489797
57,"Female","White","Liver",0.147107756154299,0.289438859322975
57,"Female","White","Lung",0.205584115932245,0.487243358817238
57,"Female","White","Ovarian",0.41901784747177,0.629189463407225
57,"Female","White","Pancreas",0.0590001222982915,0.410353635232998
57,"Female","White","Uterine",0.833247443812016,0.64417999032951
57,"Male","Black","Bladder",0.737210713330234,0.464206783720891
57,"Male","Black","Brain",0.0747212588726043,0.271469406372322
57,"Male","Black","Colorectal",0.551904970391254,0.49866625871448
57,"Male","Black","Esophageal",0.102099417601951,0.281584903815474
57,"Male","Black","Gallbladder",0.0704631734730487,0.311840648582123
57,"Male","Black","Gastric",0.188087095590905,0.387865629814009
57,"Male","Black","Kidney",0.595420601251535,0.362050261949568
57,"Male","Black","Liver",0.0619557159693574,0.149684467273078
57,"Male","Black","Lung",0.100697241855875,0.332405590645873
57,"Male","Black","Pancreas",0.0164541140453165,0.255511220648033
57,"Male","Black","Prostate",0.834552848082888,0.484098637021411
57,"Male","White","Bladder",0.780062303602593,0.556315658685067
57,"Male","White","Brain",0.120841262933945,0.369219062400025
57,"Male","White","Colorectal",0.616171343941898,0.58760415481717
57,"Male","White","Esophageal",0.15583646744361,0.379686465577071
57,"Male","White","Gallbladder",0.115200813015468,0.410482188472823
57,"Male","White","Gastric",0.256350011681431,0.484948237281472
57,"Male","White","Kidney",0.655470348375267,0.460085062708684
57,"Male","White","Liver",0.103736226763164,0.234272046427286
57,"Male","White","Lung",0.154090678585977,0.431010810601347
57,"Male","White","Pancreas",0.0352233737529162,0.352516070748741
57,"Male","White","Prostate",0.862998141580774,0.574441372500267
58,"Female","Black","Bladder",0.768459387077868,0.507998124491162
58,"Female","Black","Brain",0.106375296060604,0.316402846144436
58,"Female","Black","Breast",0.75993351606442,0.517499319187486
58,"Female","Black","Cervical",0.623663778806594,0.528129130478135
58,"Female","Black","Colorectal",0.598429718031899,0.541137388170678
58,"Female","Black","Esophageal",0.139302479063832,0.326785271301857
58,"Female","Black","Gallbladder",0.101118014801602,0.357584980954252
58,"Female","Black","Gastric",0.236137709090209,0.433508829370461
58,"Female","Black","Kidney",0.638976361852757,0.407942788343363
58,"Female","Black","Liver",0.0904808526534824,0.187096991618172
58,"Female","Black","Lung",0.137648320192708,0.37831784597913
58,"Female","Black","Ovarian",0.336073796598337,0.534525205224697
58,"Female","Black","Pancreas",0.0287841961502911,0.299930165410897
58,"Female","Black","Uterine",0.795578622730469,0.551813929543317
58,"Female","White","Bladder",0.806895740350927,0.595988390502301
58,"Female","White","Brain",0.161133078773816,0.4150632120444
58,"Female","White","Breast",0.799594921296907,0.604487522157208
58,"Female","White","Cervical",0.680690801354311,0.613952746952149
58,"Female","White","Colorectal",0.658167797995781,0.625474951378518
58,"Female","White","Esophageal",0.200723713489072,0.425430937496711
58,"Female","White","Gallbladder",0.154615035274868,0.45574271296401
58,"Female","White","Gastric",0.308552516138772,0.527978230792073
58,"Female","White","Kidney",0.694275695560177,0.504015338050992
58,"Female","White","Liver",0.141229530894411,0.277816438810317
58,"Female","White","Lung",0.198779763825817,0.475799506996494
58,"Female","White","Ovarian",0.411334216080501,0.619626403134446
58,"Female","White","Pancreas",0.0555521140069711,0.398447181028882
58,"Female","White","Uterine",0.830019534786749,0.634883047358234
58,"Male","Black","Bladder",0.732443975386644,0.452578816866611
58,"Male","Black","Brain",0.070708996363457,0.260017060375893
58,"Male","Black","Colorectal",0.544969256205871,0.487327279093555
58,"Male","Black","Esophageal",0.0972609365588082,0.270032185703326
58,"Male","Black","Gallbladder",0.0665963637083421,0.300057199560533
58,"Male","Black","Gastric",0.181517992166182,0.375910670421471
58,"Male","Black","Kidney",0.588888167737233,0.350093002755169
58,"Male","Black","Liver",0.0583956816955787,0.140576003752543
58,"Male","Black","Lung",0.0958969899858758,0.320520993422904
58,"Male","Black","Pancreas",0.0150772635277153,0.244242472629598
58,"Male","Black","Prostate",0.831347571421042,0.472627473084749
58,"Male","White","Bladder",0.77595073222147,0.545635435881074
58,"Male","White","Brain",0.115528126250875,0.357256518561714
58,"Male","White","Colorectal",0.609855601128824,0.5773666244063
58,"Male","White","Esophageal",0.149793053422126,0.367724442926112
58,"Male","White","Gallbladder",0.110023718250173,0.398576131135929
58,"Male","White","Gastric",0.249032027587784,0.473484385211206
58,"Male","White","Kidney",0.649605787457043,0.448428116641387
58,"Male","White","Liver",0.0988536233405113,0.223298502066785
58,"Male","White","Lung",0.14807946779057,0.419184988809646
58,"Male","White","Pancreas",0.0328028938315545,0.340573118093984
58,"Male","White","Prostate",0.860296893819714,0.564010622364652
59,"Female","Black","Bladder",0.764165275214534,0.49675130965461
59,"Female","Black","Brain",0.10142267576705,0.304593208310944
59,"Female","Black","Breast",0.755507682421675,0.5063522223104
59,"Female","Black","Cervical",0.617429995594857,0.517100500602996
59,"Female","Black","Colorectal",0.591927756233644,0.530263452833618
59,"Female","Black","Esophageal",0.133581103136883,0.314924048140976
59,"Female","Black","Gallbladder",0.0963062487195288,0.345633376900648
59,"Female","Black","Gastric",0.228996216862835,0.421695017798361
59,"Female","Black","Kidney",0.632916081109894,0.396029139205745
59,"Female","Black","Liver",0.0859717061987413,0.177012559349527
59,"Female","Black","Lung",0.131961338972726,0.366355207299587
59,"Female","Black","Ovarian",0.328366387564552,0.523571314518165
59,"Female","Black","Pancreas",0.0266913063380542,0.288225504270671
59,"Female","Black","Uterine",0.79171697929282,0.541074789897971
59,"Female","White","Bladder",0.803220520857452,0.585879106172819
59,"Female","White","Brain",0.154994443730363,0.40317216552364
59,"Female","White","Breast",0.795799041297238,0.594512282473402
59,"Female","White","Cervical",0.675142720107621,0.604131510083234
59,"Female","White","Colorectal",0.652336101689452,0.615847795982298
59,"Female","White","Esophageal",0.193981454791439,0.41358002887779
59,"Female","White","Gallbladder",0.148594108884888,0.444056566136259
59,"Female","White","Gastric",0.300928726732145,0.516947868784288
59,"Female","White","Kidney",0.688906478469016,0.492728481630685
59,"Female","White","Liver",0.135468601860832,0.266299700309336
59,"Female","White","Lung",0.192063028479184,0.464259546327934
59,"Female","White","Ovarian",0.403632507812599,0.609899834089386
59,"Female","White","Pancreas",0.0522386363161412,0.386509813126493
59,"Female","White","Uterine",0.82673585230056,0.62541966184121
59,"Male","Black","Bladder",0.727607626975809,0.44087226019224
59,"Male","Black","Brain",0.0668336486652524,0.248693259115549
59,"Male","Black","Colorectal",0.537975925781735,0.475884165416615
59,"Male","Black","Esophageal",0.0925560926483908,0.258595090831505
59,"Male","Black","Gallbladder",0.0628662136252536,0.288351617237886
59,"Male","Black","Gastric",0.175045865920567,0.363947345842143
59,"Male","Black","Kidney",0.582290710812149,0.33815503315174
59,"Male","Black","Liver",0.0549709519100107,0.13174809807541
59,"Male","Black","Lung",0.0912307068992502,0.308689573755286
59,"Male","Black","Pancreas",0.0137899614313253,0.233122862870015
59,"Male","Black","Prostate",0.828086802592843,0.461062487149879
59,"Male","White","Bladder",0.771774046827676,0.534817438642934
59,"Male","White","Brain",0.110342982965386,0.345305402897905
59,"Male","White","Colorectal",0.603472291574515,0.566977948582115
59,"Male","White","Esophageal",0.143862887133866,0.355762618498207
59,"Male","White","Gallbladder",0.10497652933009,0.386639035512189
59,"Male","White","Gastric",0.24177391612157,0.461926090025782
59,"Male","White","Kidney",0.643670601309314,0.436695900974848
59,"Male","White","Liver",0.0941042519936648,0.212501711876456
59,"Male","White","Lung",0.142182329841524,0.407308882161384
59,"Male","White","Pancreas",0.0305025053884377,0.328660117679866
59,"Male","White","Prostate",0.857546898810885,0.553433928267154
60,"Female","Black","Bladder",0.759804563916434,0.485394134569553
60,"Female","Black","Brain",0.0966025954364928,0.292855884544889
60,"Female","Black","Breast",0.751014284506958,0.495088733261899
60,"Female","Black","Cervical",0.611127884847863,0.505949100077621
60,"Female","Black","Colorectal",0.58536036251037,0.519259476417887
60,"Female","Black","Esophageal",0.127980462136904,0.303122660843498
60,"Female","Black","Gallbladder",0.0916283534118541,0.333706027228461
60,"Female","Black","Gastric",0.221925649781336,0.409828668699517
60,"Female","Black","Kidney",0.62678617826503,0.38408692208461
60,"Female","Black","Liver",0.081598474177518,0.167165224387994
60,"Female","Black","Lung",0.126395796454343,0.354394218065405
60,"Female","Black","Ovarian",0.320677400231636,0.512491004482269
60,"Female","Black","Pancreas",0.0247108684874481,0.27661339115589
60,"Female","Black","Uterine",0.787792518173711,0.5302000848873
60,"Female","White","Bladder",0.79948438167964,0.575615685355438
60,"Female","White","Brain",0.148966510597459,0.391245673633629
60,"Female","White","Breast",0.791940995673305,0.584380130727515
60,"Female","White","Cervical",0.669523264719775,0.594150574611558
60,"Female","White","Colorectal",0.646433654726595,0.60605798378292
60,"Female","White","Esophageal",0.187329436113758,0.401683937888079
60,"Female","White","Gallbladder",0.142687008279363,0.432298707889129
60,"Female","White","Gastric",0.29333711810702,0.505794823929001
60,"Female","White","Kidney",0.683465876980609,0.481333885806642
60,"Female","White","Liver",0.129827576403406,0.254903384507633
60,"Female","White","Lung",0.185437578004307,0.452631958360734
60,"Female","White","Ovarian",0.395915751573773,0.600012050199671
60,"Female","White","Pancreas",0.0490585598401652,0.374553285033465
60,"Female","White","Uterine",0.823395711455783,0.615791557997602
60,"Male","Black","Bladder",0.722701335954892,0.42909662336596
60,"Male","Black","Brain",0.0630949824832159,0.237512760804969
60,"Male","Black","Colorectal",0.530926417703885,0.464344882321694
60,"Male","Black","Esophageal",0.0879859675909644,0.247288386015035
60,"Male","Black","Gallbladder",0.0592722569818501,0.276738425015183
60,"Male","Black","Gastric",0.1686741572769,0.351988235742826
60,"Male","Black","Kidney",0.575629163597773,0.326249762363897
60,"Male","Black","Liver",0.0516805729841885,0.123210132987263
60,"Male","Black","Lung",0.0866994145666363,0.296925491821989
60,"Male","Black","Pancreas",0.0125886424778069,0.222167031053111
60,"Male","Black","Prostate",0.824769855349138,0.449412302439459
60,"Male","White","Bladder",0.767531698340466,0.523867024112735
60,"Male","White","Brain",0.105287639120113,0.333378908852275
60,"Male","White","Colorectal",0.597022121543562,0.556442119549128
60,"Male","White","Esophageal",0.138048792732394,0.343813850003828
60,"Male","White","Gallbladder",0.100060848501638,0.374682650154363
60,"Male","White","Gastric",0.234579668789166,0.450281936704862
60,"Male","White","Kidney",0.637665100091286,0.424898106358428
60,"Male","White","Liver",0.0894892631847312,0.20189593490712
60,"Male","White","Lung",0.136402047366391,0.395393419508567
60,"Male","White","Pancreas",0.0283195935919702,0.316790746315008
60,"Male","White","Prostate",0.85474746557156,0.542715849384905
61,"Female","Black","Bladder",0.755376753813743,0.473934139863002
61,"Female","Black","Brain",0.0919163141023033,0.281205330263073
61,"Female","Black","Breast",0.746452863829918,0.483715960444148
61,"Female","Black","Cervical",0.604758073708777,0.494681554313714
61,"Female","Black","Colorectal",0.578728436428553,0.508131495961798
61,"Female","Black","Esophageal",0.122502949468275,0.291395382950424
61,"Female","Black","Gallbladder",0.0870853688630577,0.321816469338389
61,"Female","Black","Gastric",0.214929924135495,0.397920607693502
61,"Female","Black","Kidney",0.62058712385903,0.372127982958098
61,"Female","Black","Liver",0.0773617187887382,0.157567292809084
61,"Female","Black","Lung",0.120954038168906,0.34244778120712
61,"Female","Black","Ovarian",0.313010616081903,0.501290610731836
61,"Female","Black","Pancreas",0.0228398792144818,0.265108490122089
61,"Female","Black","Uterine",0.783804634770896,0.519195372367815
61,"Female","White","Bladder",0.795686685840293,0.565201765658718
61,"Female","White","Brain",0.143052224070433,0.379295306813014
61,"Female","White","Breast",0.788020167539055,0.574094350882689
61,"Female","White","Cervical",0.663832518521303,0.584012838152619
61,"Female","White","Colorectal",0.640460741909995,0.596107953690131
61,"Female","White","Esophageal",0.180771269093665,0.389753821424604
61,"Female","White","Gallbladder",0.136896528653259,0.42047901829936
61,"Female","White","Gastric",0.285781619853921,0.494525728484299
61,"Female","White","Kidney",0.677953862269339,0.469839272289195
61,"Female","White","Liver",0.124308902566561,0.243642260732977
61,"Female","White","Lung",0.178907000028693,0.440925738433157
61,"Female","White","Ovarian",0.388187059607721,0.589965721552122
61,"Female","White","Pancreas",0.0460105463729592,0.362589798196016
61,"Female","White","Uterine",0.819998431116497,0.606000810406885
61,"Male","Black","Bladder",0.717724799798434,0.417261923615952
61,"Male","Black","Brain",0.059492545228049,0.226490252288969
61,"Male","Black","Colorectal",0.523822253885639,0.452717907572876
61,"Male","Black","Esophageal",0.0835514335358594,0.236126824201682
61,"Male","Black","Gallbladder",0.0558138095465807,0.265232285740742
61,"Male","Black","Gastric",0.16240620294219,0.340046321644264
61,"Male","Black","Kidney",0.568904532767959,0.314390931468399
61,"Male","Black","Liver",0.0485233792104534,0.114970555728573
61,"Male","Black","Lung",0.0823039243228355,0.285243135312392
61,"Male","Black","Pancreas",0.0114697122737358,0.211389448642832
61,"Male","Black","Prostate",0.82139604693407,0.437686055725263
61,"Male","White","Bladder",0.763223154503916,0.512790026956312
61,"Male","White","Brain",0.100363709113714,0.321490583058279
61,"Male","White","Colorectal",0.590505865187824,0.545763569478217
61,"Male","White","Esophageal",0.132353446732148,0.331891376860136
61,"Male","White","Gallbladder",0.0952780803507955,0.362719171779169
61,"Male","White","Gastric",0.227453257223126,0.438561023860456
61,"Male","White","Kidney",0.631589649951853,0.413044928753252
61,"Male","White","Liver",0.085009599105312,0.191495122154634
61,"Male","White","Lung",0.130741253000649,0.383450008552541
61,"Male","White","Pancreas",0.0262513943343298,0.304978981960625
61,"Male","White","Prostate",0.851897901508965,0.531861401949172
62,"Female","Black","Bladder",0.750881365670717,0.462379377032072
62,"Female","Black","Brain",0.0873648847469875,0.269656160991868
62,"Female","Black","Breast",0.741822984546826,0.472241519333009
62,"Female","Black","Cervical",0.598321255041417,0.483304989854036
62,"Female","Black","Colorectal",0.572032950319411,0.496886040084349
62,"Female","Black","Esophageal",0.117150789077591,0.279756692738259
62,"Female","Black","Gallbladder",0.0826781247364607,0.309978558437846
62,"Female","Black","Gastric",0.208012913648764,0.385982142282833
62,"Female","Black","Kidney",0.61431944956264,0.36016461143799
62,"Female","Black","Liver",0.0732617853994142,0.148230417515852
62,"Female","Black","Lung",0.115638238084072,0.330529177809123
62,"Female","Black","Ovarian",0.305369864655126,0.48997696561908
62,"Female","Black","Pancreas",0.0210752169001036,0.253725547690915
62,"Female","Black","Uterine",0.77975273710889,0.508066692198743
62,"Female","White","Bladder",0.791826806113294,0.554641412905569
62,"Female","White","Brain",0.137254388386761,0.367333091420674
62,"Female","White","Breast",0.784035951595591,0.563658642578051
62,"Female","White","Cervical",0.658070612721467,0.573721599359095
62,"Female","White","Colorectal",0.634417703176437,0.586000526974163
62,"Female","White","Esophageal",0.174310478518925,0.377801307918418
62,"Female","White","Gallbladder",0.13122531591532,0.408607879996842
62,"Female","White","Gastric",0.278266190134954,0.483147715935721
62,"Female","White","Kidney",0.672370448959967,0.458252874804611
62,"Female","White","Liver",0.118914861412218,0.232531063383832
62,"Female","White","Lung",0.172474792763333,0.429150393889627
62,"Female","White","Ovarian",0.380449625580871,0.579763910184421
62,"Female","White","Pancreas",0.0430930536026159,0.350631979269361
62,"Female","White","Uterine",0.816543334584361,0.596049860147786
62,"Male","Black","Bladder",0.712677747101794,0.405378678457356
62,"Male","Black","Brain",0.056025666218067,0.215640280282492
62,"Male","Black","Colorectal",0.516665040799475,0.441012232727191
62,"Male","Black","Esophageal",0.0792531495911731,0.225125078552166
62,"Male","Black","Gallbladder",0.052489971194072,0.253847945359919
62,"Male","Black","Gastric",0.156245227002433,0.328134956844602
62,"Male","Black","Kidney",0.562117900214943,0.302592574464807
62,"Male","Black","Liver",0.045497996813483,0.107036813475638
62,"Male","Black","Lung",0.0780448335921866,0.273657070123895
62,"Male","Black","Pancreas",0.0104295603918535,0.200804346170277
62,"Male","Black","Prostate",0.817964698749243,0.425893394838742
62,"Male","White","Bladder",0.758847901044099,0.501592769568659
62,"Male","White","Brain",0.0955726100209397,0.309654288899857
62,"Male","White","Colorectal",0.583924366325953,0.534947183949023
62,"Male","White","Esophageal",0.126779369902554,0.320008787347722
62,"Male","White","Gallbladder",0.0906294267120839,0.350761222578402
62,"Male","White","Gastric",0.220398625207192,0.426772961439714
62,"Male","White","Kidney",0.625444674876611,0.401147061101454
62,"Male","White","Liver",0.0806659899833954,0.181312839911581
62,"Male","White","Lung",0.125202421359332,0.371490519441394
62,"Male","White","Pancreas",0.0242950049026964,0.293239061467799
62,"Male","White","Prostate",0.848997512840343,0.520876071486715
63,"Female","Black","Bladder",0.746317941643152,0.450738410975424
63,"Female","Black","Brain",0.0829491502623665,0.258223097555789
63,"Female","Black","Breast",0.737124234789105,0.46067353678055
63,"Female","Black","Cervical",0.591818189236961,0.471827040503779
63,"Female","Black","Colorectal",0.565274950964969,0.485530137135974
63,"Female","Black","Esophageal",0.111926028252432,0.268221221966141
63,"Female","Black","Gallbladder",0.0784072370404121,0.298206427052727
63,"Female","Black","Gastric",0.20117844097837,0.374025046183982
63,"Female","Black","Kidney",0.607983750017261,0.348209517273483
63,"Female","Black","Liver",0.0692988008338733,0.139165521160089
63,"Female","Black","Lung",0.110450391515431,0.318652033799442
63,"Female","Black","Ovarian",0.297759018506834,0.478557405387892
63,"Female","Black","Pancreas",0.0194136537618859,0.242479332580425
63,"Female","Black","Uterine",0.775636246857449,0.496820575871658
63,"Female","White","Bladder",0.787904125939033,0.543939135222445
63,"Female","White","Brain",0.131575659008911,0.355371488487545
63,"Female","White","Breast",0.779987755113198,0.55307713578205
63,"Female","White","Cervical",0.652237728209539,0.563280573096786
63,"Female","White","Colorectal",0.628304935441901,0.575738922932315
63,"Female","White","Esophageal",0.167950493379396,0.36583847926786
63,"Female","White","Gallbladder",0.125675858636001,0.396696168695497
63,"Female","White","Gastric",0.270794809549592,0.471668427102805
63,"Female","White","Kidney",0.666715696879537,0.446583440845872
63,"Female","White","Liver",0.113647559692507,0.221584424924679
63,"Female","White","Lung",0.166144356053091,0.41731593966104
63,"Female","White","Ovarian",0.372706722404935,0.569410085522267
63,"Female","White","Pancreas",0.0403043406675222,0.338692853550604
63,"Female","White","Uterine",0.813029750303472,0.585941530751197
63,"Male","Black","Bladder",0.707559939118042,0.393457895378395
63,"Male","Black","Brain",0.0526934587221859,0.204977179698829
63,"Male","Black","Colorectal",0.509456470612362,0.429237361370355
63,"Male","Black","Esophageal",0.0750915590477273,0.214297673294746
63,"Male","Black","Gallbladder",0.0492996288507957,0.242600172686331
63,"Male","Black","Gastric",0.150194332093303,0.316267832285365
63,"Male","Black","Kidney",0.555270424667509,0.290868975163386
63,"Male","Black","Liver",0.0426028488108551,0.0994152942592746
63,"Male","Black","Lung",0.0739225233180363,0.262181986953652
63,"Male","Black","Pancreas",0.00946457327263081,0.190425638216095
63,"Male","Black","Prostate",0.814475137046618,0.414044473488618
63,"Male","White","Bladder",0.754405442862215,0.490282070867251
63,"Male","White","Brain",0.0909155564657163,0.297884165908343
63,"Male","White","Colorectal",0.577278540194418,0.523998314478108
63,"Male","White","Esophageal",0.121328919447866,0.308179981653714
63,"Male","White","Gallbladder",0.0861158821743397,0.338821823694064
63,"Male","White","Gastric",0.213419680494069,0.41492786574992
63,"Male","White","Kidney",0.619230658536113,0.389215681884784
63,"Male","White","Liver",0.0764589510728354,0.171362191844143
63,"Male","White","Lung",0.119787861306987,0.35952726480008
63,"Male","White","Pancreas",0.0224473952094101,0.281585434128009
63,"Male","White","Prostate",0.846045605035095,0.509765823944416
64,"Female","Black","Bladder",0.741686046571956,0.43902032026228
64,"Female","Black","Brain",0.0786697400731608,0.246920907323253
64,"Female","Black","Breast",0.732356228027703,0.449020653226606
64,"Female","Black","Cervical",0.585249705998544,0.460255851561327
64,"Female","Black","Colorectal",0.558455561239238,0.474071321677736
64,"Female","Black","Esophageal",0.106830530829201,0.256803700563678
64,"Female","Black","Gallbladder",0.0742731054956357,0.286514440351415
64,"Female","Black","Gastric",0.19443026906983,0.362061540127312
64,"Female","Black","Kidney",0.601580684665601,0.336275802989781
64,"Female","Black","Liver",0.0654726724331514,0.130382721056774
64,"Female","Black","Lung",0.105392308459924,0.306830282517903
64,"Female","Black","Ovarian",0.290181987858383,0.467039775540775
64,"Female","Black","Pancreas",0.0178518683027547,0.231384571765208
64,"Female","Black","Uterine",0.771454600384933,0.485464054652097
64,"Female","White","Bladder",0.783918040373397,0.533099896337348
64,"Female","White","Brain",0.12601853455534,0.343423368687522
64,"Female","White","Breast",0.775874998947823,0.542354404774331
64,"Female","White","Cervical",0.646334097371479,0.552693905076138
64,"Female","White","Colorectal",0.622122894449703,0.565326774156421
64,"Female","White","Esophageal",0.161694637925887,0.353877849126195
64,"Female","White","Gallbladder",0.120250480289918,0.384755240541097
64,"Female","White","Gastric",0.263371474705455,0.460096014342318
64,"Female","White","Kidney",0.660989712830715,0.434840231089019
64,"Female","White","Liver",0.108508922916776,0.210816805766966
64,"Female","White","Lung",0.159918982444073,0.405432891005112
64,"Female","White","Ovarian",0.364961699789375,0.558908139344979
64,"Female","White","Pancreas",0.0376424745394309,0.326785814446592
64,"Female","White","Uterine",0.809457012594855,0.575679043864766
64,"Male","Black","Bladder",0.702371171327491,0.381511058291471
64,"Male","Black","Brain",0.0494948228524124,0.194514999488025
64,"Male","Black","Colorectal",0.50219832221717,0.417403304717242
64,"Male","Black","Esophageal",0.0710668873305465,0.203658911718048
64,"Male","Black","Gallbladder",0.0462414602936905,0.231503695500358
64,"Male","Black","Gastric",0.14425649068561,0.30445893828277
64,"Male","Black","Kidney",0.548363343254745,0.279234619889367
64,"Male","Black","Liver",0.0398361607130228,0.0921112742867692
64,"Male","Black","Lung",0.0699371561287227,0.250832643896441
64,"Male","Black","Pancreas",0.00857114686410912,0.180266846601763
64,"Male","Black","Prostate",0.810926693650799,0.402149943182982
64,"Male","White","Bladder",0.749895305263783,0.478865253491691
64,"Male","White","Brain",0.0863935560885099,0.286194584971468
64,"Male","White","Colorectal",0.570569375164405,0.512922789976327
64,"Male","White","Esophageal",0.116004281516813,0.29641913074605
64,"Male","White","Gallbladder",0.0817382302227505,0.32691436472969
64,"Male","White","Gastric",0.206520286436302,0.40303635160294
64,"Male","White","Kidney",0.612948146131523,0.377262440381108
64,"Male","White","Liver",0.0723887803596247,0.161655740431837
64,"Male","White","Lung",0.114499708570177,0.347572976031699
64,"Male","White","Pancreas",0.020705419519892,0.270032711069406
64,"Male","White","Prostate",0.8430414832797,0.498537115529361
65,"Female","Black","Bladder",0.736985269312723,0.427234694935709
65,"Female","Black","Brain",0.0745270674595975,0.235764341693449
65,"Female","Black","Breast",0.727518604473044,0.437292022618161
65,"Female","Black","Cervical",0.578616706098442,0.448600081950881
65,"Female","Black","Colorectal",0.551575981698049,0.462517639097797
65,"Female","Black","Esophageal",0.101865970854298,0.245518897395924
65,"Female","Black","Gallbladder",0.0702759116364104,0.27491714729542
65,"Female","Black","Gastric",0.187772092391925,0.350104268961009
65,"Female","Black","Kidney",0.595110979567646,0.324376932538674
65,"Female","Black","Liver",0.0617830879095459,0.121891256963968
65,"Female","Black","Lung",0.100465607395243,0.295078123111345
65,"Female","Black","Ovarian",0.282642714940626,0.455432434223808
65,"Female","Black","Pancreas",0.0163864580633493,0.220455883131739
65,"Female","Black","Uterine",0.767207249846901,0.474004666048515
65,"Female","White","Bladder",0.779867957070796,0.522129127937706
65,"Female","White","Brain",0.120585349023286,0.331501983391121
65,"Female","White","Breast",0.77169711859242,0.531495481315125
65,"Female","White","Cervical",0.64036000591923,0.5419661858074
65,"Female","White","Colorectal",0.615872096617855,0.554768141280524
65,"Female","White","Esophageal",0.155546122771741,0.34193233739016
65,"Female","White","Gallbladder",0.114951331837024,0.372796916087787
65,"Female","White","Gastric",0.256000191501321,0.448439143650619
65,"Female","White","Kidney",0.655192652384298,0.423033016271218
65,"Female","White","Liver",0.103500688857267,0.200242421420614
65,"Female","White","Lung",0.153801848304339,0.393512253206807
65,"Female","White","Ovarian",0.357217981516421,0.548262400153114
65,"Female","White","Pancreas",0.0351053372128998,0.314924588874002
65,"Female","White","Uterine",0.805824462421259,0.565266034517714
65,"Male","Black","Bladder",0.697111275038865,0.369550110563607
65,"Male","Black","Brain",0.0464284493092553,0.18426742647261
65,"Male","Black","Colorectal",0.494892462151583,0.405520574373898
65,"Male","Black","Esophageal",0.0671791407080265,0.193222801731287
65,"Male","Black","Gallbladder",0.0433139387993132,0.220573133239681
65,"Male","Black","Gastric",0.138434536525863,0.29272252208002
65,"Male","Black","Kidney",0.541397973008506,0.267704146044961
65,"Male","Black","Liver",0.0371959670471275,0.0851288725710683
65,"Male","Black","Lung",0.0660886752692817,0.239623805213354
65,"Male","Black","Pancreas",0.00774569891992221,0.170341022369384
65,"Male","Black","Prostate",0.807318706711346,0.390220942057214
65,"Male","White","Bladder",0.745317035223951,0.467350149221132
65,"Male","White","Brain",0.0820074056475425,0.274600099369987
65,"Male","White","Colorectal",0.563797934418653,0.501726926969999
65,"Male","White","Esophageal",0.110807464086506,0.284740631059532
65,"Male","White","Gallbladder",0.0774970400545134,0.315052569194875
65,"Male","White","Gastric",0.199704253452627,0.391109521380103
65,"Male","White","Kidney",0.606597746233569,0.365299438436948
65,"Male","White","Liver",0.0684555570162016,0.152205428469984
65,"Male","White","Lung",0.109339918737004,0.335640775746484
65,"Male","White","Pancreas",0.0190658286123324,0.258595610577014
65,"Male","White","Prostate",0.839984452966076,0.487196901088335
66,"Female","Black","Bladder",0.732215224101161,0.415391631646068
66,"Female","Black","Brain",0.070521327611903,0.224768070065949
66,"Female","Black","Breast",0.722611032510193,0.425497309833001
66,"Female","Black","Cervical",0.571920163102278,0.436868904055625
66,"Female","Black","Colorectal",0.544637492110834,0.450877648168608
66,"Female","Black","Esophageal",0.097033826742412,0.234381557296422
66,"Female","Black","Gallbladder",0.0664156176750881,0.263429227674947
66,"Female","Black","Gastric",0.181207528080196,0.338166274911415
66,"Female","Black","Kidney",0.588575429197064,0.312526695863936
66,"Female","Black","Liver",0.0582295160172941,0.11369942263203
66,"Female","Black","Lung",0.0956717095887507,0.283409974740869
66,"Female","Black","Ovarian",0.275145168034391,0.44374425343039
66,"Female","Black","Pancreas",0.0150139526012211,0.209707705056387
66,"Female","Black","Uterine",0.762893664310241,0.462450458417399
66,"Female","White","Bladder",0.775753297301663,0.511032740930011
66,"Female","White","Brain",0.115278264347507,0.31962093168887
66,"Female","White","Breast",0.767453565263512,0.52050586685182
66,"Female","White","Cervical",0.634315794729623,0.53110246373804
66,"Female","White","Colorectal",0.609553120881651,0.544067527078632
66,"Female","White","Esophageal",0.149508036074679,0.330015240755798
66,"Female","White","Gallbladder",0.109780384686955,0.360833460725909
66,"Female","White","Gastric",0.248684968131316,0.43670699446376
66,"Female","White","Kidney",0.649324721688446,0.411172071326668
66,"Female","White","Liver",0.098624401537448,0.189875167366747
66,"Female","White","Lung",0.147796005035928,0.381565508044587
